v_init,gear,accel,time
1.4503146581310729,5.503,0.5888888888888889,0.5
1.7447591025755174,5.503,0.5888888888888889,0.5
2.039203547019962,5.503,0.5888888888888889,0.5
2.333647991464406,5.503,0.5888888888888889,0.5
2.6280924359088504,5.503,0.5888888888888889,0.5
2.9225368803532947,5.503,0.5888888888888889,0.5
3.216981324797739,5.503,0.5888888888888889,0.5
3.5114257692421833,5.503,0.5888888888888889,0.5
3.8058702136866276,5.503,0.5888888888888889,0.5
4.100314658131072,5.503,0.5888888888888889,0.5
4.394759102575517,5.503,0.5888888888888889,0.5
4.689203547019961,3.333,0.5888888888888889,0.5
4.983647991464405,3.333,0.5888888888888889,0.5
5.2780924359088495,3.333,0.5888888888888889,0.5
5.572536880353294,3.333,0.5888888888888889,0.5
5.866981324797738,3.333,0.5888888888888889,0.5
6.161425769242182,3.333,0.5888888888888889,0.5
6.455870213686627,3.333,0.5888888888888889,0.5
6.750314658131071,2.315,0.5888888888888889,0.5
7.044759102575515,2.315,0.5888888888888889,0.5
7.3392035470199595,2.315,0.5888888888888889,0.5
7.633647991464404,2.315,0.5888888888888889,0.5
7.928092435908848,2.315,0.5888888888888889,0.5
8.222536880353292,2.315,0.5888888888888889,0.5
8.516981324797737,2.315,0.5888888888888889,0.5
8.811425769242181,2.315,0.5888888888888889,0.5
9.105870213686625,1.661,0.5888888888888889,0.5
9.40031465813107,1.661,0.5888888888888889,0.5
9.694759102575514,1.661,0.5888888888888889,0.5
9.989203547019958,1.661,0.5888888888888889,0.5
10.283647991464402,1.661,0.5888888888888889,0.5
10.578092435908847,1.661,0.5888888888888889,0.5
10.872536880353291,1.661,0.5888888888888889,0.5
11.166981324797735,1.661,0.5888888888888889,0.5
11.46142576924218,1.661,0.5888888888888889,0.5
11.755870213686624,1.661,0.5888888888888889,0.5
12.050314658131068,1.661,0.5888888888888889,0.5
12.344759102575512,1.211,0.5888888888888889,0.5
12.639203547019957,1.211,0.5888888888888889,0.5
12.933647991464401,1.211,0.5888888888888889,0.5
13.228092435908845,1.211,0.5888888888888889,0.5
13.52253688035329,1.211,0.5888888888888889,0.5
13.816981324797734,1.211,0.5888888888888889,0.5
14.111425769242178,1.211,0.5888888888888889,0.5
14.405870213686622,1.211,0.5888888888888889,0.5
14.700314658131067,1.0,0.5888888888888889,0.5
14.722222222222223,1.0,0.5888888888888889,0.5
14.138888888888888,1.661,-1.1666666666666667,0.5
13.555555555555554,1.661,-1.1666666666666667,0.5
12.97222222222222,1.661,-1.1666666666666667,0.5
12.388888888888886,1.661,-1.1666666666666667,0.5
11.805555555555552,1.661,-1.1666666666666667,0.5
11.222222222222218,1.661,-1.1666666666666667,0.5
10.638888888888884,1.661,-1.1666666666666667,0.5
10.05555555555555,2.315,-1.1666666666666667,0.5
9.472222222222216,2.315,-1.1666666666666667,0.5
8.888888888888882,2.315,-1.1666666666666667,0.5
8.305555555555548,2.315,-1.1666666666666667,0.5
7.722222222222215,2.315,-1.1666666666666667,0.5
7.138888888888882,2.315,-1.1666666666666667,0.5
6.555555555555549,3.333,-1.1666666666666667,0.5
5.972222222222216,3.333,-1.1666666666666667,0.5
5.388888888888883,3.333,-1.1666666666666667,0.5
4.80555555555555,3.333,-1.1666666666666667,0.5
4.222222222222217,3.333,-1.1666666666666667,0.5
3.6388888888888835,5.503,-1.1666666666666667,0.5
3.0555555555555536,5.503,-1.1666666666666667,0.5
3.4166666666666665,5.503,0.7222222222222222,0.5
3.7777777777777777,5.503,0.7222222222222222,0.5
4.138888888888888,5.503,0.7222222222222222,0.5
4.499999999999999,5.503,0.7222222222222222,0.5
4.86111111111111,3.333,0.7222222222222222,0.5
5.2222222222222205,3.333,0.7222222222222222,0.5
5.583333333333331,3.333,0.7222222222222222,0.5
5.944444444444442,3.333,0.7222222222222222,0.5
6.305555555555553,3.333,0.7222222222222222,0.5
6.666666666666663,2.315,0.7222222222222222,0.5
7.027777777777774,2.315,0.7222222222222222,0.5
7.388888888888885,2.315,0.7222222222222222,0.5
7.749999999999996,2.315,0.7222222222222222,0.5
8.111111111111107,2.315,0.7222222222222222,0.5
8.472222222222218,2.315,0.7222222222222222,0.5
8.833333333333329,2.315,0.7222222222222222,0.5
9.19444444444444,1.661,0.7222222222222222,0.5
9.55555555555555,1.661,0.7222222222222222,0.5
9.91666666666666,1.661,0.7222222222222222,0.5
10.277777777777771,1.661,0.7222222222222222,0.5
10.638888888888882,1.661,0.7222222222222222,0.5
10.999999999999993,1.661,0.7222222222222222,0.5
11.361111111111104,1.661,0.7222222222222222,0.5
11.722222222222214,1.661,0.7222222222222222,0.5
12.083333333333325,1.661,0.7222222222222222,0.5
12.444444444444436,1.211,0.7222222222222222,0.5
12.805555555555546,1.211,0.7222222222222222,0.5
13.166666666666657,1.211,0.7222222222222222,0.5
13.527777777777768,1.211,0.7222222222222222,0.5
13.888888888888879,1.211,0.7222222222222222,0.5
14.24999999999999,1.211,0.7222222222222222,0.5
14.6111111111111,1.211,0.7222222222222222,0.5
14.97222222222221,1.0,0.7222222222222222,0.5
15.333333333333321,1.0,0.7222222222222222,0.5
15.694444444444432,1.0,0.7222222222222222,0.5
16.055555555555543,1.0,0.7222222222222222,0.5
16.416666666666654,1.0,0.7222222222222222,0.5
16.777777777777764,1.0,0.7222222222222222,0.5
17.138888888888875,1.0,0.7222222222222222,0.5
17.499999999999986,1.0,0.7222222222222222,0.5
17.5,1.0,0.7222222222222222,0.5
17.36111111111111,1.211,-0.2777777777777778,0.5
17.22222222222222,1.211,-0.2777777777777778,0.5
17.083333333333332,1.211,-0.2777777777777778,0.5
16.944444444444443,1.211,-0.2777777777777778,0.5
16.805555555555554,1.211,-0.2777777777777778,0.5
16.666666666666664,1.211,-0.2777777777777778,0.5
16.527777777777775,1.211,-0.2777777777777778,0.5
16.388888888888886,1.211,-0.2777777777777778,0.5
16.249999999999996,1.211,-0.2777777777777778,0.5
16.11111111111111,1.211,-0.2777777777777778,0.5
16.166666666666668,0.601,0.1111111111111111,0.5
16.222222222222225,0.601,0.1111111111111111,0.5
16.277777777777782,0.601,0.1111111111111111,0.5
16.33333333333334,0.601,0.1111111111111111,0.5
16.388888888888896,0.601,0.1111111111111111,0.5
16.444444444444454,0.601,0.1111111111111111,0.5
16.50000000000001,0.601,0.1111111111111111,0.5
16.555555555555568,0.601,0.1111111111111111,0.5
16.611111111111125,0.601,0.1111111111111111,0.5
16.666666666666682,0.601,0.1111111111111111,0.5
16.72222222222224,0.601,0.1111111111111111,0.5
16.777777777777796,0.601,0.1111111111111111,0.5
16.833333333333353,0.601,0.1111111111111111,0.5
16.88888888888891,0.601,0.1111111111111111,0.5
16.944444444444468,0.601,0.1111111111111111,0.5
17.000000000000025,0.601,0.1111111111111111,0.5
17.055555555555582,0.601,0.1111111111111111,0.5
17.11111111111114,0.601,0.1111111111111111,0.5
17.166666666666696,0.601,0.1111111111111111,0.5
17.222222222222253,0.601,0.1111111111111111,0.5
17.27777777777781,0.601,0.1111111111111111,0.5
17.333333333333368,0.601,0.1111111111111111,0.5
17.388888888888925,0.601,0.1111111111111111,0.5
17.444444444444482,0.601,0.1111111111111111,0.5
17.50000000000004,0.601,0.1111111111111111,0.5
17.555555555555596,0.601,0.1111111111111111,0.5
17.611111111111153,0.601,0.1111111111111111,0.5
17.66666666666671,0.601,0.1111111111111111,0.5
17.722222222222268,0.601,0.1111111111111111,0.5
17.77777777777778,0.601,0.1111111111111111,0.5
17.694444444444446,1.211,-0.16666666666666666,0.5
17.611111111111114,1.211,-0.16666666666666666,0.5
17.527777777777782,1.211,-0.16666666666666666,0.5
17.44444444444445,1.211,-0.16666666666666666,0.5
17.361111111111118,1.211,-0.16666666666666666,0.5
17.277777777777786,1.211,-0.16666666666666666,0.5
17.194444444444454,1.211,-0.16666666666666666,0.5
17.11111111111112,1.211,-0.16666666666666666,0.5
17.02777777777779,1.211,-0.16666666666666666,0.5
16.944444444444457,1.211,-0.16666666666666666,0.5
16.861111111111125,1.211,-0.16666666666666666,0.5
16.777777777777793,1.211,-0.16666666666666666,0.5
16.69444444444446,1.211,-0.16666666666666666,0.5
16.61111111111113,1.211,-0.16666666666666666,0.5
16.527777777777796,1.211,-0.16666666666666666,0.5
16.444444444444464,1.211,-0.16666666666666666,0.5
16.361111111111132,1.211,-0.16666666666666666,0.5
16.2777777777778,1.211,-0.16666666666666666,0.5
16.194444444444468,1.211,-0.16666666666666666,0.5
16.111111111111136,1.211,-0.16666666666666666,0.5
16.11111111111111,1.211,-0.16666666666666666,0.5
16.27777777777778,0.601,0.3333333333333333,0.5
16.444444444444446,0.601,0.3333333333333333,0.5
16.611111111111114,0.601,0.3333333333333333,0.5
16.777777777777782,0.601,0.3333333333333333,0.5
16.94444444444445,0.601,0.3333333333333333,0.5
17.111111111111118,0.601,0.3333333333333333,0.5
17.277777777777786,0.601,0.3333333333333333,0.5
17.444444444444454,0.601,0.3333333333333333,0.5
17.61111111111112,0.601,0.3333333333333333,0.5
17.77777777777779,0.601,0.3333333333333333,0.5
17.944444444444457,0.601,0.3333333333333333,0.5
18.111111111111125,0.601,0.3333333333333333,0.5
18.277777777777793,0.601,0.3333333333333333,0.5
18.44444444444446,0.601,0.3333333333333333,0.5
18.61111111111113,0.601,0.3333333333333333,0.5
18.777777777777796,0.601,0.3333333333333333,0.5
18.944444444444464,0.601,0.3333333333333333,0.5
19.111111111111132,0.601,0.3333333333333333,0.5
19.2777777777778,0.601,0.3333333333333333,0.5
19.444444444444443,0.601,0.3333333333333333,0.5
19.055555555555554,1.211,-0.7777777777777778,0.5
18.666666666666664,1.211,-0.7777777777777778,0.5
18.277777777777775,1.211,-0.7777777777777778,0.5
17.888888888888886,1.211,-0.7777777777777778,0.5
17.499999999999996,1.211,-0.7777777777777778,0.5
17.111111111111107,1.211,-0.7777777777777778,0.5
16.722222222222218,1.211,-0.7777777777777778,0.5
16.33333333333333,1.211,-0.7777777777777778,0.5
15.94444444444444,1.211,-0.7777777777777778,0.5
15.55555555555555,1.211,-0.7777777777777778,0.5
15.16666666666666,1.211,-0.7777777777777778,0.5
14.777777777777771,1.211,-0.7777777777777778,0.5
14.388888888888882,1.661,-0.7777777777777778,0.5
13.999999999999993,1.661,-0.7777777777777778,0.5
13.611111111111104,1.661,-0.7777777777777778,0.5
13.222222222222214,1.661,-0.7777777777777778,0.5
12.833333333333325,1.661,-0.7777777777777778,0.5
12.444444444444436,1.661,-0.7777777777777778,0.5
12.055555555555546,1.661,-0.7777777777777778,0.5
11.666666666666657,1.661,-0.7777777777777778,0.5
11.277777777777768,1.661,-0.7777777777777778,0.5
10.888888888888879,1.661,-0.7777777777777778,0.5
10.49999999999999,1.661,-0.7777777777777778,0.5
10.1111111111111,2.315,-0.7777777777777778,0.5
9.72222222222221,2.315,-0.7777777777777778,0.5
9.333333333333321,2.315,-0.7777777777777778,0.5
8.944444444444432,2.315,-0.7777777777777778,0.5
8.555555555555543,2.315,-0.7777777777777778,0.5
8.166666666666654,2.315,-0.7777777777777778,0.5
7.777777777777764,2.315,-0.7777777777777778,0.5
7.388888888888875,2.315,-0.7777777777777778,0.5
6.999999999999986,3.333,-0.7777777777777778,0.5
6.6111111111110965,3.333,-0.7777777777777778,0.5
6.222222222222207,3.333,-0.7777777777777778,0.5
5.833333333333318,3.333,-0.7777777777777778,0.5
5.444444444444429,3.333,-0.7777777777777778,0.5
5.055555555555539,3.333,-0.7777777777777778,0.5
4.66666666666665,3.333,-0.7777777777777778,0.5
4.277777777777761,3.333,-0.7777777777777778,0.5
3.8888888888888875,5.503,-0.7777777777777778,0.5
4.194444444444445,5.503,0.6111111111111112,0.5
4.5,5.503,0.6111111111111112,0.5
4.805555555555555,3.333,0.6111111111111112,0.5
5.111111111111111,3.333,0.6111111111111112,0.5
5.416666666666666,3.333,0.6111111111111112,0.5
5.722222222222221,3.333,0.6111111111111112,0.5
6.027777777777777,3.333,0.6111111111111112,0.5
