l,/,1,0,0
k,g,/,1,0,0
k,g,/,h
s,f,c
28.579343311770874,24.178124441758158,1.313629602040492,0.4914568982546031
28.52697795617669,24.13382335092548,1.362386370461279,0.4902736550572655
28.47503642411446,24.089880814800832,1.4109763032822353,0.48911726485606455
28.423495770095904,24.046277421501134,1.4594005027783465,0.4879851792119546
28.372336047370624,24.002996296075548,1.5076600659599129,0.48687519674718144
28.321539811560644,23.960022680580305,1.5557560841977305,0.4857854056909188
28.271091719957376,23.91734359508394,1.6036896429333185,0.48471413747591596
28.220978205638264,23.87494756196997,1.651461821455499,0.4836599289832683
28.171187210593942,23.832824380162474,1.699073692729177,0.4826214916115597
28.121707965762134,23.790964939034765,1.7465263232654618,0.4815976857733102
28.0725308086215,23.74936106409379,1.7938207730247615,0.4805874997392379
28.02364703106795,23.708005388283485,1.8409580953463398,0.47959003198945493
27.975048751864286,23.666891244077185,1.8879393368992146,0.478604476411574
27.926728809151818,23.626012572542436,1.934765537650363,0.4776301098239593
27.87868066943483,23.585363846341863,1.9814377308470252,0.4766662814088495
27.830898350164677,23.544940004239315,2.0279569430105364,0.47571240372273893
27.78337635360889,23.50473639515312,2.074324193939628,0.474767945015999
27.736109610130143,23.4647487301701,2.1205404967215054,0.47383242264453157
27.689093429348073,23.42497304122847,2.166606857749362,0.47290539739648596
27.642323457933475,23.38540564541172,2.2125242767452002,0.47198646858909793
27.59579564300626,23.346043113983296,2.2582937467870545,0.4710752698163701
27.54950620028684,23.306882245442665,2.3039162543398577,0.4701714652489701
27.50345158629503,23.267920042005592,2.349392779289321,0.4692747464044388
27.457628474007834,23.229153689010626,2.3947242949783174,0.46838482931940106
27.41203373148333,23.190580536834897,2.439911768245318,0.46750145206657434
27.366664403036683,23.152198084969033,2.484956159464543,0.46662437256849676
27.32151769261869,23.114003967955412,2.5298584225874854,0.4657533666673965
27.27659094910144,23.075995942939816,2.5746195051855825,0.4648882264168563
27.2318816532197,23.038171878623864,2.6192403484937996,0.46402875856608694
27.18738740595404,23.000529745437117,2.663721887454939,0.463174783211929
27.1431059181727,22.963067606774104,2.7080650507645276,0.4623261325973145
27.09903500137525,22.92578361116346,2.752270760916141,0.4614826500379444
27.055172559403143,22.88867598525506,2.796339934247053,0.4606441889614906
27.01151658100075,22.85174302752663,2.840273480984109,0.45981061204578666
26.968065133126277,22.81498310262483,2.884072305289744,0.4589817904443043
26.924816354925262,22.77839463626677,2.927737305308067,0.45815760308876324
26.88176845229095,22.74197611063814,2.9712693732109607,0.457337936060056
26.838919692945343,22.705726060231758,3.0146693952441295,0.4565226820197949
26.796268401983376,22.669643068077935,3.0579382517730656,0.4557117396957704
26.753812957829556,22.633725762323802,3.1010768173288716,0.4549050134154399
26.711551788562936,22.597972813124244,3.1440859606539333,0.45410241268229334
26.669483368571395,22.5623829298114,3.1869665447473885,0.4533038517905602
26.62760621550098,22.52695485831383,3.2297194269103895,0.45250924947426524
26.58591888746998,22.4916873787996,3.2723454587911145,0.45171852858710715
26.544419980521038,22.456579303520797,3.314845486429529,0.45093161581004315
26.503108126287497,22.42162947483922,3.3572203503018683,0.45014844138381627
26.461981989853076,22.3868367634157,3.399470885364836,0.44936893886397533
26.421040267785965,22.352200066546928,3.4415979210995022,0.4485930448962044
26.38028168633086,22.317718306635907,3.48360228155489,0.4478206990100229
26.346100738238928,22.28880122455013,3.5263408344151683,0.4471603953921861
25.995968147667007,21.992589052926288,3.526101002256021,0.4411388770450418
25.97506678401474,21.974906499276468,3.5698527367308137,0.44070546838897934
25.954085955448807,21.95715671830969,3.6135184334893222,0.4402709007151631
25.9330260471855,21.93934003591893,3.657097719289344,0.4398351541470849
25.91188743480411,21.921456769844276,3.700590222275948,0.4393982101166068
25.890670483131235,21.903507228729023,3.7439955717337123,0.4389600512541798
25.869375545223743,21.885491711259284,3.7873133978414093,0.4385206612874663
25.84800296144086,21.867410505378967,3.8305433314289377,0.43808002494762593
25.826553058596886,21.849263887572963,3.8736850037363832,0.43763812788261114
25.805026149186627,21.831052122211887,3.916738046174979,0.43719495657686286
25.783422530676667,21.81277546095246,3.9597020900898547,0.43675049827687035
25.761742484856097,21.79443414218826,4.002576766524392,0.4363047409220998
25.73998627724083,21.776028390545743,4.04536170598602,0.43585767308084394
25.718154156526573,21.75755841642148,4.088056538213319,0.4354092838905888
25.696246354085346,21.7390244155562,4.130660891944263,0.4349595630025254
25.674263083501515,21.72042656864228,4.173174394685445,0.43450850052987167
25.65220454014333,21.701765040961256,4.215596672482153,0.43405608699969683
25.63007090076628,21.683039982048275,4.257927349689124,0.43360231330796584
25.60786232314527,21.664251525380898,4.300166048741863,0.43314717067755415
25.58557894573226,21.64539978808949,4.342312389928328,0.432690650618989
25.563220887336993,21.626484870687094,4.384365991160891,0.43223274489371244
25.540788246828154,21.607506856816617,4.42632646774841,0.4317734454796638
25.518281102852537,21.588465813013247,4.468193432168222,0.4313127445390002
25.495699513570447,21.5693617884806,4.5099664938380055,0.43085063438779597
25.47304351640509,21.550194814878708,4.551645258887278,0.430387107467562
25.450313127804282,21.53096490612242,4.593229329928433,0.42992215631844766
25.427508343012985,21.511672058188985,4.63471830582718,0.4294557735539983
25.40462913585478,21.492316248933143,4.676111781472181,0.42898795183734373
25.381675458521347,21.472897437909058,4.717409347543824,0.42851868385871555
25.35864724136833,21.453415566197606,4.7586105902819344,0.4280479623141858
25.33554439271636,21.43387055623804,4.799715091252261,0.4275757798855341
25.312366798656424,21.414262311663332,4.84072242711165,0.4271021292211607
23.965705684988702,20.274987009500443,4.626170704910345,0.4043011178117476
23.95471865471897,20.26569198189225,4.667013113121655,0.404037003051498
23.943680542392062,20.256353738863684,4.707806066662681,0.40377174288324963
23.932591553262565,20.246972454060128,4.748549331408632,0.403505336076227
23.92145188729422,20.23754829665091,4.789242673647962,0.40323778155361756
23.91026173904121,20.228081431228862,4.829885860010952,0.4029690783801435
23.8990212975381,20.218572017717232,4.8704786573987615,0.40269922575033634
23.887730746197672,20.20902021128323,4.911020832912931,0.40242822297746667
23.876390262716203,20.199426162257907,4.951512153785326,0.40215606948308896
23.86500001898548,20.189790016061714,4.991952387308463,0.40188276478716084
23.853560181011233,20.1801119131355,5.032341300766257,0.40160830849870466
23.842070908837368,20.170391988876414,5.072678661365114,0.4013327003069742
23.83053235647563,20.160630373578382,5.112964236165373,0.4010559399730975
23.818944671840228,20.15082719237683,5.153197792013075,0.40077802732216417
23.807307996687165,20.14098256519734,5.193379095472042,0.4004989622357343
23.79562246655778,20.13109660670788,5.233507912756241,0.40021874464473933
23.783888210726225,20.121169426274385,5.273584009662401,0.3999373745227528
23.772105352150586,20.111201127919394,5.313607151502894,0.39965485187960903
23.760274007427338,20.101191810283527,5.353577103038825,0.3993711767553487
23.748394286748905,20.091141566589574,5.393493628413348,0.3990863492144722
23.736466293863966,20.081050484608916,5.433356491085156,0.39880036934048185
23.72449012604036,20.070918646630144,5.473165453762129,0.39851323723069515
23.71246587403048,20.060746129429788,5.512920278335177,0.39822495299131794
23.700393622038575,20.050533004244635,5.552620725812153,0.39793551673275374
23.688273447690236,20.04027933674594,5.592266556251921,0.39764492856514433
23.676105422003562,20.029985187015015,5.63185752869851,0.3973531885941218
23.663889609361895,20.019650609520163,5.671393401115322,0.39706029691676303
23.65162606748813,20.009275653094956,5.710873930319434,0.3967662536177351
23.63931484742017,19.99886036091746,5.750298871915893,0.3964710587656161
23.626955993487645,19.988404770490547,5.789667980232071,0.3961747124093886
23.614549543289606,19.977908913623004,5.828981008251995,0.39587721457508884
23.60209552767311,19.96737281641145,5.868237707550674,0.3955785652626074
23.589593970712627,19.956796499222882,5.907437828228378,0.39527876444262955
23.577044889690022,19.946179976677758,5.946581118844874,0.39497781205370913
23.564448295075277,19.935523257633683,5.985667326353599,0.3946757079994686
23.55180419050741,19.92482634516927,6.024696196035705,0.3943724521459145
23.53911257277604,19.91408923656853,6.0636674714340435,0.3940680443188668
23.52637343180304,19.90331192330537,6.102580894286992,0.3937624843014912
23.513586750624444,19.89249439102828,6.141436204462134,0.39345577183193037
23.500752505372542,19.88163661954517,6.180233139889806,0.3931479066010291
23.487870665257883,19.87073858280817,6.218971436496418,0.39283888825014485
23.474941192551352,19.859800248898445,6.25765082813761,0.3925287163690421
21.33333183993029,18.04799873658102,5.725029641427389,0.3566327068619079
21.32874701707045,18.0441199764416,5.762052789123818,0.3564698865073792
21.324114233433942,18.040200641485114,5.799046448048439,0.3563058815841353
21.319433596071008,18.03624082227607,5.836010389449495,0.35614069392469805
21.314705209654242,18.032240607367488,5.872944384688088,0.35597432536990564
21.30992917646426,18.028200083288763,5.909848205212885,0.3558067777673743
21.305105596376315,18.02411933453436,5.9467216225349375,0.3556380529700261
21.30023456684779,18.01999844355323,5.98356440820259,0.3554681528346793
21.29531618290652,18.015837490738917,6.020376333776498,0.35529707922070053
21.29035053714003,18.011636554420463,6.057157170804779,0.3551248339887148
21.285337719685366,18.007395710853817,6.0939066907982244,0.3549514189993692
21.280277818219783,18.003115034213938,6.130624665205633,0.3547768361121511
21.27517091795205,17.998794596587434,6.167310865389232,0.3546010871842544
21.270017101614357,17.994434467965746,6.2039650626001865,0.3544241740694954
21.264816449454894,17.99003471623884,6.24058702795421,0.35424609861727324
21.259569039230932,17.98559540718937,6.277176532407242,0.35406686267157367
21.25427494620245,17.981116604487273,6.313733346731223,0.35388646807001567
21.24893424312627,17.976598369684826,6.3502572414899445,0.35370491664293624
21.24354700025064,17.97204076221204,6.386747987014971,0.3535222102125134
21.23811328531028,17.967443839372496,6.42320535338165,0.353338350591927
21.232633163521804,17.962807656339447,6.459629110385179,0.3531533395845509
21.227106697579565,17.95813226615231,6.496019027516745,0.3529671789831818
21.22153394765184,17.953417719713457,6.532374873939741,0.35277987056929666
21.215914971377316,17.94866406578521,6.568696418466022,0.3525914161123412
21.210249823861986,17.94387135098724,6.60498342953225,0.35240181736904824
21.20453855767623,17.93903961979409,6.641235675176272,0.35221107608278207
21.198781222852265,17.934168914533014,6.677452923013581,0.3520191939829105
21.192977866881723,17.929259275381938,6.713634940213778,0.3518261727841991
21.18712853471365,17.924310740367748,6.74978149347716,0.3516320141862346
21.181233268752493,17.91932334536461,6.785892349011272,0.35143671987286557
21.175292108856524,17.91429712409262,6.821967272507582,0.35124029151167013
21.169305092336263,17.909232108116477,6.858006029118131,0.3510427307534406
21.16327225395314,17.904128326844354,6.894008383432253,0.35084403923168983
21.157193625918353,17.898985807526927,6.92997409945335,0.3506442185621781
21.151069237891793,17.893804575256457,6.965902940575651,0.3504432703424557
21.144899116981165,17.888584652966063,7.001794669561059,0.3502411961514259
21.138683287741134,17.883326061429,7.037649048515973,0.3500379975489216
21.132421772172723,17.878028819258123,7.073465838868186,0.3498336760753011
21.126114589722608,17.872692942905324,7.109244801343757,0.34962823325105646
21.11976175728267,17.867318446661137,7.144985695943948,0.34942167057643897
21.11336328918953,17.861905342654342,7.1806882819221585,0.3492139895310973
21.106919197224123,17.85645364085161,7.216352317760863,0.34900519157372845
21.1004294906114,17.850963349057245,7.251977561148588,0.3487952781417435
21.093894176020047,17.84543447291296,7.2875637689568995,0.34858425065094395
21.08731325756212,17.839867015897553,7.323110697217348,0.34837211049520955
21.080686736792945,17.83426097932683,7.3586181010985126,0.3481588590462003
21.07401461271078,17.82861636235332,7.394085734882944,0.34794449765306434
21.067296881756672,17.822933161966144,7.429513351944195,0.34772902764216074
21.060533537814173,17.81721137299079,7.464900704723782,0.3475124503167882
21.053724572209187,17.81145098808897,7.500247544708195,0.3472947669569265
21.046869973709704,17.80565199775841,7.535553622405868,0.34707597881898444
21.039969728525534,17.799814390332603,7.570818687324149,0.3468560871355569
21.033023820308028,17.79393815198059,7.606042487946249,0.34663509311519036
21.02603223014982,17.788023266706748,7.641224771708213,0.34641299794215635
18.778542798085557,15.886647207180381,6.858127825453541,0.30928881458452223
18.777277813646183,15.88557703034467,6.891343262698799,0.3091717925471687
18.775993283850916,15.884490318137875,6.924546954108001,0.3090540888211693
18.77468922889919,15.883387087648716,6.957738802001926,0.3089357045050393
18.77336566813264,15.882267355240213,6.990918708526832,0.3088166406951468
18.7720226200341,15.881131136548849,7.024086575646387,0.30869689848550924
18.77066010222671,15.879978446483797,7.057242305133643,0.3085764789675982
18.769278131473094,15.878809299226237,7.090385798563002,0.30845538323014887
18.76787672367463,15.877623708228736,7.1235169573022326,0.30833361235897816
18.76645589387082,15.876421686214712,7.156635682504501,0.3082111674368076
18.76501565623871,15.875203245177948,7.18974187510042,0.30808804954309243
18.76355602409244,15.873968396382205,7.222835435790147,0.30796425975385805
18.762077009882827,15.87271715036087,7.255916265035475,0.3078397991415403
18.760578625196995,15.871449516916657,7.288984263051957,0.3077146687748316
18.759060880758142,15.870165505121388,7.322039329801064,0.3075888697185336
18.757523786425324,15.868865123315823,7.355081364982353,0.30746240303341366
18.755967351193323,15.867548379109552,7.388110268025669,0.3073352697760665
18.754391583192497,15.866215279380851,7.421125938083329,0.3072074709987806
18.75279648968881,15.864865830276731,7.454128274022394,0.30707900774940955
18.751182077083833,15.863500037212923,7.4871171744169,0.3069498810712477
18.74954835091478,15.862117904873902,7.520092537540139,0.30682009200290944
18.74789531585463,15.860719437213017,7.553054261356946,0.3066896415782134
18.746222975712318,15.85930463745262,7.5860022435160275,0.3065585308260705
18.74453133343286,15.8578735080842,7.61893638134227,0.3064267607703752
18.74282039109764,15.856426050868604,7.651856571829099,0.306294332429901
18.741090149924663,15.854962266836264,7.684762711630851,0.3061612468182003
18.739340610268854,15.85348215628745,7.717654697055145,0.3060275049435056
18.73757177162239,15.851985718792543,7.75053242405528,0.3058931078086361
18.735783632615096,15.850472953192371,7.783395788222667,0.30575805641090686
18.733976191014797,15.848943857598519,7.816244684779248,0.30562235174204067
18.732149443727764,15.847398429393687,7.849079008569933,0.305485994788083
18.730303386799147,15.845836665232078,7.881898654055077,0.30534898652932074
18.72843801541346,15.844258561039787,7.914703515302958,0.30521132794020284
18.72655332389507,15.84266411201523,7.947493485982254,0.305073019989264
18.72464930570867,15.841053312629535,7.980268459354549,0.30493406363905073
18.722725953459832,15.839426156627018,8.013028328266847,0.3047944598460503
18.720783258895576,15.837782637025656,8.04577298514412,0.30465420956062256
18.718821212904878,15.836122746117526,8.078502321981825,0.30451331372693247
